Timestamp_ms,PendulumAngle,PendulumAngularVelocity,WheelSpeed,WheelAngle,TargetTorque
276757.0,1.6557,-0.001,0.0,0.0,23.7354
276769.0,1.6557,-0.0007,0.0,0.0,23.7332
276780.0,1.6557,0.0002,0.0,0.0,23.7338
276791.0,1.6557,-0.0004,0.0,0.0,23.7362
276802.0,1.6557,0.0001,0.0,0.0,23.7345
276814.0,1.6557,0.0001,0.0,0.0,23.7359
276825.0,1.6557,0.0016,0.0,0.0,23.7358
276836.0,1.6557,-0.0003,0.0,0.0,23.7399
276847.0,1.6557,-0.0006,0.0,0.0,23.7352
276859.0,1.6557,-0.0006,0.0,0.0,23.7345
276869.0,1.6557,-0.0007,0.0,0.0,23.7345
276881.0,1.6557,0.0005,0.0,0.0,23.734
276892.0,1.6558,-0.0,0.0,0.0,23.7372
276903.0,1.6558,-0.0003,0.0,0.0,23.7359
276914.0,1.6557,-0.0004,0.0,0.0,23.7353
276925.0,1.6558,0.0005,0.0,0.0,23.7349
276937.0,1.6558,-0.0003,0.0,0.0,23.7374
276948.0,1.6558,-0.0008,0.0,0.0,23.7353
276959.0,1.6558,0.0001,0.0,0.0,23.7339
276970.0,1.6558,0.0001,0.0,0.0,23.7364
276984.0,1.6558,-0.0004,0.0,0.0,23.7365
276996.0,1.6558,0.0001,0.0,0.0,23.7351
277006.0,1.6558,-0.0006,0.0,0.0,23.7364
277018.0,1.6558,-0.0003,0.0,0.0,23.7347
277029.0,1.6558,0.0012,0.0,0.0,23.7355
277040.0,1.6558,-0.0002,0.0,0.0,23.7394
277051.0,1.6558,-0.0008,0.0,0.0,23.736
277063.0,1.6558,-0.0006,0.0,0.0,23.7342
277074.0,1.6558,0.0004,0.0,0.0,23.7348
277086.0,1.6558,-0.0004,0.0,0.0,23.7373
277096.0,1.6558,-0.0007,0.0,0.0,23.7353
277108.0,1.6558,-0.0019,0.0,0.0,23.7345
277119.0,1.6558,-0.0002,0.0,0.0,23.7312
277130.0,1.6558,-0.0004,0.0,0.0,23.7356
277141.0,1.6558,-0.0003,0.0,0.0,23.7349
277153.0,1.6558,0.0001,0.0,0.0,23.7353
277164.0,1.6558,-0.0003,0.0,0.0,23.7364
277175.0,1.6557,-0.0003,0.0,0.0,23.7353
277186.0,1.6557,-0.0007,0.0,0.0,23.7352
277198.0,1.6558,-0.0003,0.0,0.0,23.7341
277211.0,1.6558,0.0002,0.0,0.0,23.7352
277223.0,1.6558,0.0001,0.0,0.0,23.7367
277234.0,1.6558,-0.0003,0.0,0.0,23.7364
277245.0,1.6558,-0.0008,0.0,0.0,23.7354
277256.0,1.6557,-0.0012,0.0,0.0,23.734
277268.0,1.6557,0.0004,0.0,0.0,23.7327
277279.0,1.6558,0.0004,0.0,0.0,23.7369
277290.0,1.6558,-0.0003,0.0,0.0,23.737
277301.0,1.6558,-0.0003,0.0,0.0,23.7353
277313.0,1.6558,0.0001,0.0,0.0,23.7353
277323.0,1.6558,-0.0003,0.0,0.0,23.7364
277335.0,1.6557,-0.0012,0.0,0.0,23.7353
277346.0,1.6557,-0.0008,0.0,0.0,23.7327
277357.0,1.6557,-0.0011,0.0,0.0,23.7337
277368.0,1.6557,-0.0003,0.0,0.0,23.7329
277380.0,1.6557,-0.0,0.0,0.0,23.735
277391.0,1.6557,0.0002,0.0,0.0,23.7357
277402.0,1.6557,0.0001,0.0,0.0,23.7364
277413.0,1.6558,0.0005,0.0,0.0,23.7361
277424.0,1.6557,-0.0011,0.0,0.0,23.7373
277438.0,1.6558,-0.0,0.0,0.0,23.7332
277449.0,1.6558,-0.0002,0.0,0.0,23.7359
277461.0,1.6558,0.0001,0.0,0.0,23.7356
277472.0,1.6558,-0.0008,0.0,0.0,23.7363
277483.0,1.6558,0.0005,0.0,0.0,23.7339
277494.0,1.6558,-0.0002,0.0,0.0,23.7375
277506.0,1.6558,-0.0002,0.0,0.0,23.7358
277517.0,1.6557,-0.0024,0.0,0.0,23.7358
277528.0,1.6557,0.0001,0.0,0.0,23.7297
277539.0,1.6557,-0.0,0.0,0.0,23.7361
277551.0,1.6558,0.0008,0.0,0.0,23.7358
277562.0,1.6557,-0.0006,0.0,0.0,23.738
277573.0,1.6557,-0.0014,0.0,0.0,23.7345
277584.0,1.6557,-0.0012,0.0,0.0,23.7323
277596.0,1.6557,-0.0,0.0,0.0,23.7325
277606.0,1.6557,-0.0008,0.0,0.0,23.7356
277618.0,1.6557,0.0005,0.0,0.0,23.7335
277629.0,1.6557,-0.0008,0.0,0.0,23.737
277640.0,1.6557,-0.001,0.0,0.0,23.7335
277651.0,1.6557,0.0002,0.0,0.0,23.7331
277665.0,1.6557,0.0005,0.0,0.0,23.7362
277676.0,1.6557,-0.0007,0.0,0.0,23.7369
277688.0,1.6557,0.0002,0.0,0.0,23.7337
277699.0,1.6557,0.0001,0.0,0.0,23.7362
277710.0,1.6557,-0.0003,0.0,0.0,23.7359
277721.0,1.6557,-0.0003,0.0,0.0,23.7349
277733.0,1.6557,-0.0002,0.0,0.0,23.7349
277744.0,1.6557,-0.0012,0.0,0.0,23.7352
277755.0,1.6557,-0.0019,0.0,0.0,23.7324
277766.0,1.6557,-0.0003,0.0,0.0,23.7305
277778.0,1.6557,-0.001,0.0,0.0,23.7346
277789.0,1.6557,-0.0007,0.0,0.0,23.7328
277800.0,1.6557,-0.0011,0.0,0.0,23.7335
277811.0,1.6557,0.0002,0.0,0.0,23.7323
277822.0,1.6557,0.0012,0.0,0.0,23.7358
277833.0,1.6557,-0.0007,0.0,0.0,23.7384
277845.0,1.6557,-0.0011,0.0,0.0,23.7336
277856.0,1.6557,0.0012,0.0,0.0,23.7325
277867.0,1.6557,0.0006,0.0,0.0,23.7386
277878.0,1.6557,0.0001,0.0,0.0,23.7373
277891.0,1.6557,-0.0007,0.0,0.0,23.736
277903.0,1.6557,0.0006,0.0,0.0,23.7339
277914.0,1.6557,-0.0008,0.0,0.0,23.7375
277925.0,1.6557,0.0006,0.0,0.0,23.7336
277937.0,1.6557,0.0002,0.0,0.0,23.7375
277948.0,1.6558,0.001,0.0,0.0,23.7366
277959.0,1.6558,-0.0008,0.0,0.0,23.7389
277970.0,1.6557,-0.001,0.0,0.0,23.734
277982.0,1.6557,-0.0003,0.0,0.0,23.7335
277993.0,1.6558,0.0006,0.0,0.0,23.7351
278004.0,1.6558,-0.0002,0.0,0.0,23.7376
278015.0,1.6558,-0.0002,0.0,0.0,23.7356
278027.0,1.6557,-0.0007,0.0,0.0,23.7357
278038.0,1.6557,-0.0003,0.0,0.0,23.7341
278049.0,1.6557,-0.001,0.0,0.0,23.7351
278060.0,1.6557,-0.0008,0.0,0.0,23.7332
278071.0,1.6557,-0.0006,0.0,0.0,23.7334
278083.0,1.6557,0.0009,0.0,0.0,23.7341
278094.0,1.6557,-0.0008,0.0,0.0,23.7381
278105.0,1.6557,0.0004,0.0,0.0,23.7336
278118.0,1.6557,0.0004,0.0,0.0,23.7367
278130.0,1.6558,0.0001,0.0,0.0,23.7368
278141.0,1.6558,-0.0,0.0,0.0,23.7363
278153.0,1.6558,0.0014,0.0,0.0,23.736
278163.0,1.6558,0.0002,0.0,0.0,23.74
278175.0,1.6558,0.0006,0.0,0.0,23.7369
278186.0,1.6558,-0.0003,0.0,0.0,23.738
278198.0,1.6558,0.0005,0.0,0.0,23.7357
278209.0,1.6558,-0.0008,0.0,0.0,23.7378
278220.0,1.6558,0.0006,0.0,0.0,23.7344
278231.0,1.6558,0.0001,0.0,0.0,23.7382
278242.0,1.6558,-0.0008,0.0,0.0,23.7369
278253.0,1.6558,-0.0011,0.0,0.0,23.7344
278265.0,1.6558,0.0005,0.0,0.0,23.7337
278276.0,1.6558,-0.0,0.0,0.0,23.7379
278287.0,1.6558,-0.0003,0.0,0.0,23.7366
278298.0,1.6558,-0.0,0.0,0.0,23.7359
278310.0,1.6558,-0.0006,0.0,0.0,23.7365
278321.0,1.6558,-0.0006,0.0,0.0,23.7351
278332.0,1.6558,-0.0004,0.0,0.0,23.735
278345.0,1.6558,0.0008,0.0,0.0,23.7353
278357.0,1.6558,-0.0012,0.0,0.0,23.7386
278368.0,1.6558,-0.0003,0.0,0.0,23.7333
278379.0,1.6558,-0.0008,0.0,0.0,23.7357
278390.0,1.6558,0.0004,0.0,0.0,23.7343
278402.0,1.6558,0.0001,0.0,0.0,23.7374
278413.0,1.6558,-0.0003,0.0,0.0,23.7368
278425.0,1.6558,0.0002,0.0,0.0,23.7358
278435.0,1.6558,-0.0003,0.0,0.0,23.7372
278447.0,1.6558,0.0001,0.0,0.0,23.7358
278458.0,1.6558,0.001,0.0,0.0,23.7369
278469.0,1.6558,-0.0002,0.0,0.0,23.7395
278480.0,1.6558,0.0001,0.0,0.0,23.7364
278492.0,1.6558,-0.0007,0.0,0.0,23.7371
278503.0,1.6558,-0.0023,0.0,0.0,23.735
278514.0,1.6558,0.0009,0.0,0.0,23.7305
278525.0,1.6558,0.0006,0.0,0.0,23.739
278537.0,1.6558,-0.0016,0.0,0.0,23.7385
278548.0,1.6558,-0.0004,0.0,0.0,23.7324
278559.0,1.6558,0.0009,0.0,0.0,23.7354
278572.0,1.6558,-0.0008,0.0,0.0,23.7389
278584.0,1.6558,-0.0006,0.0,0.0,23.7344
278595.0,1.6558,-0.0011,0.0,0.0,23.735
278606.0,1.6558,0.0001,0.0,0.0,23.7335
278617.0,1.6558,0.0005,0.0,0.0,23.7367
278629.0,1.6558,-0.0,0.0,0.0,23.7378
278640.0,1.6558,-0.0011,0.0,0.0,23.7365
278651.0,1.6558,-0.0008,0.0,0.0,23.7336
278662.0,1.6558,-0.0008,0.0,0.0,23.7342
278673.0,1.6558,-0.0,0.0,0.0,23.7342
278685.0,1.6558,-0.0002,0.0,0.0,23.7362
278696.0,1.6558,-0.0003,0.0,0.0,23.7359
278707.0,1.6558,-0.0012,0.0,0.0,23.7355
278719.0,1.6558,-0.0004,0.0,0.0,23.733
278730.0,1.6558,0.0002,0.0,0.0,23.7351
278741.0,1.6558,-0.0007,0.0,0.0,23.7368
278752.0,1.6558,-0.0012,0.0,0.0,23.7343
278763.0,1.6558,-0.0002,0.0,0.0,23.7329
278775.0,1.6558,0.0005,0.0,0.0,23.7356
278786.0,1.6558,-0.0008,0.0,0.0,23.7374
278799.0,1.6558,-0.0002,0.0,0.0,23.7339
278811.0,1.6558,-0.0007,0.0,0.0,23.7357
278822.0,1.6558,0.0005,0.0,0.0,23.7343
278833.0,1.6558,-0.0008,0.0,0.0,23.7375
278844.0,1.6558,0.0001,0.0,0.0,23.734
278855.0,1.6558,0.0005,0.0,0.0,23.7365
278867.0,1.6558,-0.0011,0.0,0.0,23.7377
278878.0,1.6558,-0.0003,0.0,0.0,23.7335
278889.0,1.6558,0.0001,0.0,0.0,23.7354
278900.0,1.6558,-0.0,0.0,0.0,23.7366
278912.0,1.6558,-0.0002,0.0,0.0,23.7363
278923.0,1.6558,0.0006,0.0,0.0,23.7359
278934.0,1.6558,-0.001,0.0,0.0,23.7381
278945.0,1.6558,0.0001,0.0,0.0,23.734
278956.0,1.6558,0.0002,0.0,0.0,23.7368
278968.0,1.6558,-0.0,0.0,0.0,23.7371
278979.0,1.6558,-0.0008,0.0,0.0,23.7365
278990.0,1.6558,-0.0,0.0,0.0,23.7343
279001.0,1.6558,-0.0004,0.0,0.0,23.7364
279013.0,1.6558,-0.0006,0.0,0.0,23.7354
279026.0,1.6558,-0.0007,0.0,0.0,23.7351
279037.0,1.6558,0.0004,0.0,0.0,23.7347
279049.0,1.6558,-0.001,0.0,0.0,23.7376
279060.0,1.6558,-0.0003,0.0,0.0,23.7341
279071.0,1.6558,-0.0,0.0,0.0,23.7357
279082.0,1.6558,-0.0006,0.0,0.0,23.7363
279094.0,1.6558,-0.0,0.0,0.0,23.7349
279105.0,1.6558,-0.0003,0.0,0.0,23.7364
279116.0,1.6558,-0.0014,0.0,0.0,23.7357
279127.0,1.6558,0.0009,0.0,0.0,23.7328
279139.0,1.6558,0.0004,0.0,0.0,23.7389
279150.0,1.6558,0.0006,0.0,0.0,23.7376
279161.0,1.6558,-0.0003,0.0,0.0,23.7384
279172.0,1.6558,0.0002,0.0,0.0,23.736
279183.0,1.6558,-0.0003,0.0,0.0,23.7374
279194.0,1.6558,0.0005,0.0,0.0,23.736
279206.0,1.6558,0.0004,0.0,0.0,23.7381
279217.0,1.6558,-0.0004,0.0,0.0,23.7378
279228.0,1.6558,-0.0003,0.0,0.0,23.7357
279239.0,1.6558,0.0016,0.0,0.0,23.7361
279253.0,1.6558,-0.0012,0.0,0.0,23.7411
279264.0,1.6558,-0.0003,0.0,0.0,23.7337
279275.0,1.6558,-0.0,0.0,0.0,23.7361
279287.0,1.6558,-0.0014,0.0,0.0,23.7368
279298.0,1.6558,-0.0003,0.0,0.0,23.7333
279309.0,1.6558,-0.0007,0.0,0.0,23.736
279320.0,1.6558,0.0006,0.0,0.0,23.7349
279332.0,1.6558,-0.0011,0.0,0.0,23.7384
279343.0,1.6558,-0.0015,0.0,0.0,23.7339
279354.0,1.6558,0.0005,0.0,0.0,23.7325
279365.0,1.6558,-0.0011,0.0,0.0,23.7377
279377.0,1.6558,0.0008,0.0,0.0,23.7335
279388.0,1.6558,-0.0002,0.0,0.0,23.7385
279399.0,1.6558,-0.0,0.0,0.0,23.7362
279410.0,1.6558,-0.0003,0.0,0.0,23.7366
279422.0,1.6558,-0.0003,0.0,0.0,23.7359
279433.0,1.6558,-0.001,0.0,0.0,23.736
279444.0,1.6558,-0.0016,0.0,0.0,23.7341
279455.0,1.6558,-0.0014,0.0,0.0,23.7322
279466.0,1.6557,-0.0016,0.0,0.0,23.7326
279480.0,1.6557,-0.0002,0.0,0.0,23.7316
279491.0,1.6557,-0.0006,0.0,0.0,23.7354
279502.0,1.6557,-0.0008,0.0,0.0,23.7343
279514.0,1.6557,-0.0011,0.0,0.0,23.7336
279525.0,1.6557,-0.0003,0.0,0.0,23.7328
279537.0,1.6557,-0.0003,0.0,0.0,23.7348
279547.0,1.6557,-0.0003,0.0,0.0,23.7349
279559.0,1.6557,-0.0007,0.0,0.0,23.7349
279570.0,1.6557,-0.0006,0.0,0.0,23.7338
279582.0,1.6557,0.0002,0.0,0.0,23.734
279592.0,1.6557,0.0005,0.0,0.0,23.7362
279604.0,1.6557,0.0001,0.0,0.0,23.737
279615.0,1.6557,-0.0003,0.0,0.0,23.736
279627.0,1.6557,-0.0,0.0,0.0,23.735
279637.0,1.6557,-0.0008,0.0,0.0,23.7357
279649.0,1.6557,0.0002,0.0,0.0,23.7335
279660.0,1.6557,-0.0,0.0,0.0,23.7363
279671.0,1.6557,-0.0,0.0,0.0,23.7355
279682.0,1.6557,-0.0003,0.0,0.0,23.7355
279694.0,1.6557,0.0001,0.0,0.0,23.7349
279707.0,1.6557,-0.0002,0.0,0.0,23.736
279719.0,1.6557,0.001,0.0,0.0,23.7354
279730.0,1.6558,0.0004,0.0,0.0,23.7386
279741.0,1.6558,-0.0003,0.0,0.0,23.737
279752.0,1.6557,-0.0006,0.0,0.0,23.7353
279764.0,1.6558,0.0002,0.0,0.0,23.7345
279774.0,1.6558,-0.0007,0.0,0.0,23.7367
279786.0,1.6557,-0.0016,0.0,0.0,23.7342
279797.0,1.6557,-0.0002,0.0,0.0,23.7317
279808.0,1.6557,-0.0012,0.0,0.0,23.7354
279819.0,1.6557,-0.0003,0.0,0.0,23.7325
279831.0,1.6557,0.0004,0.0,0.0,23.7349
279842.0,1.6558,0.0008,0.0,0.0,23.7367
279853.0,1.6558,-0.0002,0.0,0.0,23.738
279864.0,1.6558,0.0004,0.0,0.0,23.7356
279875.0,1.6558,-0.0003,0.0,0.0,23.7371
279887.0,1.6558,0.0006,0.0,0.0,23.7355
279898.0,1.6558,0.0002,0.0,0.0,23.738
279909.0,1.6558,-0.0003,0.0,0.0,23.7371
279920.0,1.6558,-0.0012,0.0,0.0,23.7358
279934.0,1.6558,-0.001,0.0,0.0,23.7333
279945.0,1.6558,-0.0011,0.0,0.0,23.7338
279957.0,1.6558,-0.0004,0.0,0.0,23.7334
279968.0,1.6558,0.0008,0.0,0.0,23.7351
279979.0,1.6558,0.0004,0.0,0.0,23.7383
279990.0,1.6558,0.0002,0.0,0.0,23.7374
280001.0,1.6558,-0.0002,0.0,0.0,23.7371
280013.0,1.6558,-0.0012,0.0,0.0,23.7361
280024.0,1.6558,0.0006,0.0,0.0,23.7332
280035.0,1.6558,-0.0012,0.0,0.0,23.738
280046.0,1.6558,-0.0002,0.0,0.0,23.7331
280057.0,1.6558,0.0004,0.0,0.0,23.736
280069.0,1.6558,-0.0,0.0,0.0,23.7374
280080.0,1.6558,-0.0002,0.0,0.0,23.7365
280091.0,1.6558,-0.0,0.0,0.0,23.7362
280102.0,1.6558,0.0001,0.0,0.0,23.7365
280114.0,1.6558,0.0001,0.0,0.0,23.7369
280125.0,1.6558,0.0001,0.0,0.0,23.7369
280136.0,1.6558,-0.0007,0.0,0.0,23.737
280147.0,1.6558,0.0001,0.0,0.0,23.7348
280161.0,1.6558,-0.0008,0.0,0.0,23.737
280172.0,1.6558,-0.0004,0.0,0.0,23.7345
280184.0,1.6558,-0.0012,0.0,0.0,23.7355
280194.0,1.6558,0.0004,0.0,0.0,23.7333
280206.0,1.6558,0.0001,0.0,0.0,23.7375
280217.0,1.6558,0.0006,0.0,0.0,23.7369
280229.0,1.6558,-0.0016,0.0,0.0,23.7384
280240.0,1.6558,-0.0003,0.0,0.0,23.7324
280251.0,1.6558,-0.0015,0.0,0.0,23.7359
280262.0,1.6558,-0.0015,0.0,0.0,23.7326
280273.0,1.6558,0.0008,0.0,0.0,23.7324
280284.0,1.6558,-0.0008,0.0,0.0,23.7385
280296.0,1.6558,0.0001,0.0,0.0,23.7343
280307.0,1.6558,-0.0003,0.0,0.0,23.7367
280318.0,1.6558,-0.0008,0.0,0.0,23.7357
280329.0,1.6558,-0.0011,0.0,0.0,23.7341
280340.0,1.6558,-0.0006,0.0,0.0,23.7333
280352.0,1.6558,0.0001,0.0,0.0,23.7346
280363.0,1.6558,-0.0008,0.0,0.0,23.7363
280374.0,1.6558,-0.0,0.0,0.0,23.734
280387.0,1.6558,-0.0008,0.0,0.0,23.7361
280399.0,1.6558,0.0006,0.0,0.0,23.734
280410.0,1.6558,0.0002,0.0,0.0,23.7379
280421.0,1.6558,-0.0003,0.0,0.0,23.737
280432.0,1.6558,0.0001,0.0,0.0,23.7356
280444.0,1.6558,-0.0006,0.0,0.0,23.7366
280455.0,1.6558,-0.0002,0.0,0.0,23.7349
280466.0,1.6558,-0.0003,0.0,0.0,23.7359
280477.0,1.6558,0.0001,0.0,0.0,23.7357
280489.0,1.6558,-0.0006,0.0,0.0,23.7368
280500.0,1.6558,-0.0004,0.0,0.0,23.7351
280511.0,1.6558,0.0001,0.0,0.0,23.7354
280522.0,1.6558,-0.0006,0.0,0.0,23.7369
280534.0,1.6558,-0.0002,0.0,0.0,23.7351
280545.0,1.6558,-0.0012,0.0,0.0,23.7361
280556.0,1.6558,0.0005,0.0,0.0,23.7333
280567.0,1.6558,-0.0004,0.0,0.0,23.7379
280579.0,1.6558,-0.0006,0.0,0.0,23.7355
280590.0,1.6558,-0.0008,0.0,0.0,23.7351
280601.0,1.6558,-0.0018,0.0,0.0,23.7343
280614.0,1.6558,0.0004,0.0,0.0,23.7317
280626.0,1.6558,-0.0008,0.0,0.0,23.7373
280637.0,1.6558,-0.0,0.0,0.0,23.7342
280649.0,1.6558,-0.0002,0.0,0.0,23.7363
280660.0,1.6558,-0.0,0.0,0.0,23.7359
280671.0,1.6558,0.0001,0.0,0.0,23.7362
280682.0,1.6558,0.0008,0.0,0.0,23.7366
280694.0,1.6558,-0.0015,0.0,0.0,23.7385
280705.0,1.6558,0.0006,0.0,0.0,23.7324
280716.0,1.6558,-0.0006,0.0,0.0,23.7381
280727.0,1.6558,0.0001,0.0,0.0,23.7349
280738.0,1.6558,0.0005,0.0,0.0,23.7367
280750.0,1.6558,-0.0006,0.0,0.0,23.7378
280761.0,1.6558,-0.0006,0.0,0.0,23.735
280772.0,1.6558,-0.0003,0.0,0.0,23.735
280783.0,1.6558,-0.001,0.0,0.0,23.7357
280794.0,1.6558,0.0002,0.0,0.0,23.7338
280806.0,1.6558,0.001,0.0,0.0,23.737
280817.0,1.6558,-0.0,0.0,0.0,23.7392
280828.0,1.6558,-0.0007,0.0,0.0,23.7365
280842.0,1.6558,0.001,0.0,0.0,23.7347
280853.0,1.6558,-0.0011,0.0,0.0,23.7393
280864.0,1.6558,0.0004,0.0,0.0,23.7338
280875.0,1.6558,-0.0002,0.0,0.0,23.7377
280886.0,1.6558,0.0006,0.0,0.0,23.7363
280898.0,1.6558,-0.0003,0.0,0.0,23.7384
280909.0,1.6558,-0.0003,0.0,0.0,23.736
280920.0,1.6558,-0.0003,0.0,0.0,23.7358
280931.0,1.6558,-0.0,0.0,0.0,23.7358
280943.0,1.6558,0.0001,0.0,0.0,23.7365
280954.0,1.6558,-0.0012,0.0,0.0,23.7369
280965.0,1.6558,0.0004,0.0,0.0,23.7333
280976.0,1.6558,0.0004,0.0,0.0,23.7374
280987.0,1.6558,-0.0003,0.0,0.0,23.7375
280999.0,1.6558,-0.0008,0.0,0.0,23.7358
281010.0,1.6558,-0.0014,0.0,0.0,23.7344
281021.0,1.6558,-0.0002,0.0,0.0,23.7329
281032.0,1.6558,-0.0008,0.0,0.0,23.736
281044.0,1.6558,-0.0003,0.0,0.0,23.7342
281055.0,1.6558,-0.0002,0.0,0.0,23.7355
281068.0,1.6558,0.0001,0.0,0.0,23.7358
281080.0,1.6558,0.0004,0.0,0.0,23.7366
281091.0,1.6558,-0.0008,0.0,0.0,23.7374
281102.0,1.6558,-0.0,0.0,0.0,23.7342
281113.0,1.6558,-0.0003,0.0,0.0,23.7362
281125.0,1.6558,-0.0004,0.0,0.0,23.7355
281136.0,1.6558,-0.0008,0.0,0.0,23.7351
281147.0,1.6558,-0.0011,0.0,0.0,23.7341
281158.0,1.6557,-0.0008,0.0,0.0,23.7332
281170.0,1.6557,-0.0003,0.0,0.0,23.7337
281181.0,1.6557,-0.0002,0.0,0.0,23.7351
281192.0,1.6557,0.0001,0.0,0.0,23.7355
281203.0,1.6557,-0.0014,0.0,0.0,23.7362
281214.0,1.6557,-0.001,0.0,0.0,23.7323
281226.0,1.6557,-0.0004,0.0,0.0,23.7332
281237.0,1.6557,-0.0003,0.0,0.0,23.7345
281248.0,1.6557,0.0001,0.0,0.0,23.7349
281259.0,1.6557,0.0001,0.0,0.0,23.736
281271.0,1.6557,0.0006,0.0,0.0,23.736
281282.0,1.6557,-0.0006,0.0,0.0,23.7375
281295.0,1.6557,-0.0015,0.0,0.0,23.7344
281307.0,1.6557,-0.0006,0.0,0.0,23.7317
281318.0,1.6557,-0.0008,0.0,0.0,23.7341
281329.0,1.6557,0.0001,0.0,0.0,23.7333
281341.0,1.6557,-0.0,0.0,0.0,23.7358
281352.0,1.6557,-0.0006,0.0,0.0,23.7356
281363.0,1.6557,0.0001,0.0,0.0,23.7341
281374.0,1.6557,-0.0008,0.0,0.0,23.7359
281386.0,1.6557,-0.0003,0.0,0.0,23.7334
281396.0,1.6557,-0.001,0.0,0.0,23.7349
281408.0,1.6557,-0.0007,0.0,0.0,23.7332
281419.0,1.6557,0.0006,0.0,0.0,23.7339
281430.0,1.6557,0.0001,0.0,0.0,23.7375
281441.0,1.6557,-0.0003,0.0,0.0,23.7361
281453.0,1.6557,-0.0,0.0,0.0,23.735
281464.0,1.6557,0.0001,0.0,0.0,23.7358
281475.0,1.6558,0.0005,0.0,0.0,23.7362
281486.0,1.6558,-0.0006,0.0,0.0,23.7374
281498.0,1.6558,0.0001,0.0,0.0,23.7346
281509.0,1.6558,-0.0,0.0,0.0,23.7364
281522.0,1.6558,-0.0002,0.0,0.0,23.7362
281533.0,1.6558,0.0002,0.0,0.0,23.7358
281545.0,1.6558,-0.001,0.0,0.0,23.7369
281556.0,1.6558,-0.0003,0.0,0.0,23.7337
281567.0,1.6558,0.0001,0.0,0.0,23.7354
281578.0,1.6558,-0.0012,0.0,0.0,23.7365
281590.0,1.6558,0.0001,0.0,0.0,23.7329
281601.0,1.6558,-0.0,0.0,0.0,23.7364
281612.0,1.6558,-0.0008,0.0,0.0,23.7361
281623.0,1.6558,0.0001,0.0,0.0,23.7339
281635.0,1.6557,-0.0008,0.0,0.0,23.7364
281646.0,1.6558,0.0001,0.0,0.0,23.7338
281657.0,1.6558,-0.0004,0.0,0.0,23.7364
281668.0,1.6558,0.0001,0.0,0.0,23.735
281680.0,1.6558,-0.0,0.0,0.0,23.7364
281691.0,1.6558,0.0009,0.0,0.0,23.7361
281702.0,1.6558,-0.0006,0.0,0.0,23.7387
281713.0,1.6558,-0.0007,0.0,0.0,23.7348
281724.0,1.6558,-0.0004,0.0,0.0,23.7344
281736.0,1.6558,-0.0003,0.0,0.0,23.7351
281749.0,1.6558,0.0005,0.0,0.0,23.7354
281760.0,1.6558,-0.0012,0.0,0.0,23.7376
281772.0,1.6558,0.0001,0.0,0.0,23.7331
281783.0,1.6558,0.0001,0.0,0.0,23.7366
281794.0,1.6558,0.0005,0.0,0.0,23.7367
281805.0,1.6558,-0.0012,0.0,0.0,23.7377
281817.0,1.6558,-0.0002,0.0,0.0,23.7332
281828.0,1.6558,-0.0003,0.0,0.0,23.736
281839.0,1.6559,0.0082,0.0,0.0,23.7356
281850.0,1.6559,-0.0054,0.0,0.0,23.759
281861.0,1.6559,0.0006,0.0,0.0,23.7245
281873.0,1.6559,0.0013,0.0,0.0,23.7397
281884.0,1.6559,0.001,0.0,0.0,23.7416
281895.0,1.6559,-0.0008,0.0,0.0,23.741
281906.0,1.6559,-0.0015,0.0,0.0,23.7363
281918.0,1.6559,0.0013,0.0,0.0,23.7341
281929.0,1.6559,0.0001,0.0,0.0,23.7416
281940.0,1.6559,0.001,0.0,0.0,23.7386
281951.0,1.6559,-0.0011,0.0,0.0,23.7413
281962.0,1.6559,0.0008,0.0,0.0,23.7356
281976.0,1.6559,-0.0011,0.0,0.0,23.7407
281988.0,1.6558,-0.0018,0.0,0.0,23.735
281999.0,1.6558,-0.0016,0.0,0.0,23.7328
282010.0,1.6558,-0.0,0.0,0.0,23.7331
282021.0,1.6558,-0.0032,0.0,0.0,23.7369
282033.0,1.6557,-0.0082,0.0,0.0,23.7285
282044.0,1.6556,-0.0112,0.0,0.0,23.7146
282055.0,1.6555,-0.0083,0.0,0.0,23.7047
282066.0,1.6553,-0.0107,0.0,0.0,23.711
282078.0,1.6552,-0.0102,0.0,0.0,23.7028
282089.0,1.6551,-0.0107,0.0,0.0,23.7026
282100.0,1.655,-0.0113,0.0,0.0,23.6995
282111.0,1.6548,-0.0189,0.0,0.0,23.6961
282123.0,1.6546,-0.0212,0.0,0.0,23.6738
282133.0,1.6543,-0.0253,0.0,0.0,23.6646
282145.0,1.6539,-0.0377,0.0,0.0,23.6502
282156.0,1.6528,-0.0955,0.0,0.0,23.6127
282167.0,1.6509,-0.1753,0.0,0.0,23.4494
282178.0,1.6479,-0.2662,0.0,0.0,23.2181
282190.0,1.6437,-0.3698,0.0,0.0,22.9419
282203.0,1.6371,-0.4845,0.0,0.0,22.6168
282215.0,1.6308,-0.5558,0.0,0.0,22.2294
282225.0,1.6241,-0.6134,0.0,0.0,21.9554
282237.0,1.6165,-0.6657,0.0,0.0,21.7124
282248.0,1.6087,-0.6996,0.0,0.0,21.4705
282259.0,1.6005,-0.7259,0.0,0.0,21.2716
282270.0,1.5923,-0.7502,0.0,0.0,21.0863
282282.0,1.5833,-0.7911,0.0,0.0,20.907
282293.0,1.5739,-0.8349,0.0,0.0,20.6731
282304.0,1.5641,-0.8678,0.0,0.0,20.4256
